url	candidate_kind	candidate_name	rank	composite_score	popularity	reputation	integration	documentation	ecosystem	cves_12mo	stars	issues_12mo	language	license	last_release	weblink	summary	confidence_score
https://github.com/archlinux/mkinitcpio/archive/refs/tags/v41.tar.gz	alternative	dracut	1	78.2	78	88	70	82	65	1	980	45	Shell	GPL-2.0	2024-08	https://github.com/dracutdevs/dracut	Event-driven initramfs generator used across multiple distributions
http://ftp.postgresql.org/pub/source/v13.23/postgresql-13.23.tar.bz2	self	PostgreSQL	0	87.2	95	75	90	95	85	12		850	C	PostgreSQL	2024-05	https://www.postgresql.org/	Mature open-source object-relational database system.	0.1
https://github.com/landley/toybox/archive/refs/tags/0.8.6.tar.gz	self	toybox	0	80.4	72	95	85	78	70	0	1800	45	C	0BSD	2022-03	https://landley.net/toybox/	Lightweight single-binary implementation of many common Unix/POSIX command-line utilities for embedded and minimal systems.	0.1
https://github.com/landley/toybox/archive/refs/tags/0.8.6.tar.gz	alternative	busybox	1	81.6	78	88	90	85	65	2	2100	120	C	GPL-2.0	2023-12	https://busybox.net/	Compact single-binary suite of Unix utilities widely used in embedded Linux.
https://github.com/ipmitool/ipmitool/archive/refs/tags/IPMITOOL_1.8.19.tar.gz	self	ipmitool	0	63.5	45	70	85	75	60	2	320	18	C	BSD-3-Clause	2023-08	https://github.com/ipmitool/ipmitool	CLI utility to manage IPMI-enabled devices: sensors, power control, event logs, firmware updates over LAN or local BMC.	0.65
https://github.com/ipmitool/ipmitool/archive/refs/tags/IPMITOOL_1.8.19.tar.gz	alternative	ipmiutil	1	63.5	25	90	70	65	80	0		4	C	BSD-3-Clause	2024-01	https://sourceforge.net/projects/ipmiutil/	Portable IPMI CLI utilities providing sensor, power, SEL and SOL functions with partial ipmitool-compatible commands.
https://github.com/falcosecurity/falco/archive/refs/tags/0.31.1.tar.gz	self	falco	0	83.4	82	88	85	90	78	2	6800	310	C++	Apache-2.0	2023-03	https://falco.org	Cloud-native runtime security tool detecting threats via system call and container activity monitoring.	0.95
https://github.com/falcosecurity/falco/archive/refs/tags/0.31.1.tar.gz	alternative	tetragon	1	82	72	92	80	85	82	1	3400	95	Go	Apache-2.0	2024-07	https://github.com/cilium/tetragon	eBPF-based security observability and runtime enforcement tool for Linux.
https://github.com/falcosecurity/falco/archive/refs/tags/0.31.1.tar.gz	alternative	tracee	2	80.6	70	95	78	82	75	0	3200	120	Go	Apache-2.0	2024-06	https://github.com/aquasecurity/tracee	eBPF-based runtime security and forensics tool for threat detection.
https://github.com/kjd/idna/archive/refs/tags/v3.3.tar.gz	self	idna	0	76.4	62	95	88	75	70	0	280	12	Python	BSD-3-Clause	2021-11	https://github.com/kjd/idna	Python library for Internationalized Domain Names in Applications (IDNA) per RFC 5891.	0.35
https://github.com/pmem/ndctl/archive/refs/tags/v69.tar.gz	self	ndctl	0	66.5	45	95	70	65	60	0	312	12	C	LGPL-2.1	2021-07	https://github.com/pmem/ndctl	Linux utility for configuring and managing persistent memory (NVDIMM) devices via libnvdimm.	0.05
https://github.com/python-jsonschema/jsonschema/archive/refs/tags/v3.2.0.tar.gz	self	jsonschema	0	87.4	85	95	90	88	82	0	4500	45	Python	MIT	2024-03	https://github.com/python-jsonschema/jsonschema	Python library for validating JSON data against JSON Schema specifications.	0.15
https://github.com/python-jsonschema/jsonschema/archive/refs/tags/v3.2.0.tar.gz	alternative	fastjsonschema	1	81.4	65	95	85	75	88	0	520	12	Python	BSD-3-Clause	2023-10	https://github.com/horejsek/python-fastjsonschema	Fast Python JSON Schema validator with Cython acceleration.
https://gitlab.freedesktop.org/wayland/wayland/-/archive/1.20.0/wayland-1.20.0.tar.gz	self	wayland	0	77.9	62	96	88	82	72	0	280	45	C	MIT	2021-12	https://wayland.freedesktop.org/	Core Wayland display protocol plus reference C library for compositors and clients.	0.1
http://downloads.sourceforge.net/libpng/libpng-1.6.58.tar.gz	self	libpng	0	82.4	72	85	95	88	80	1	920	12	C	libpng	2024-02	http://www.libpng.org/pub/png/libpng.html	Official reference library for reading and writing PNG image files in C.	0.15
http://downloads.sourceforge.net/libpng/libpng-1.6.58.tar.gz	alternative	libspng	1	78.4	65	95	70	82	78	0	680	9	C	BSD-2-Clause	2024-01	https://libspng.org	Modern, safer C library for PNG decoding/encoding with simpler API.
https://www.netfilter.org/projects/libnftnl/files/libnftnl-1.1.8.tar.xz	self	libnftnl	0	75.5	65	95	70	60	75	0		5	C	GPL-2.0	2021-11	https://www.netfilter.org/projects/libnftnl/	Low-level userspace C library providing a netlink interface to the nf_tables Linux kernel subsystem.	0.9
https://github.com/Perl-Toolchain-Gang/Module-Install/archive/refs/tags/1.19.tar.gz	self	Module::Install	0	52.5	25	95	60	55	30	0	12	0	Perl	Artistic-2.0	2019-04	https://github.com/Perl-Toolchain-Gang/Module-Install	Perl extension for authoring and installing CPAN distributions via a simplified Makefile.PL DSL.	0.05
https://github.com/Perl-Toolchain-Gang/Module-Install/archive/refs/tags/1.19.tar.gz	alternative	ExtUtils::MakeMaker	1	89.2	85	95	95	90	80	0		12	Perl	Perl_5		https://metacpan.org/pod/ExtUtils::MakeMaker	Core Perl module for generating Makefiles to build and install Perl distributions.
https://github.com/Perl-Toolchain-Gang/Module-Install/archive/refs/tags/1.19.tar.gz	alternative	Module::Build	2	71.2	55	90	70	75	65	0		3	Perl	Perl_5	2023-05	https://metacpan.org/pod/Module::Build	Pure-Perl replacement for ExtUtils::MakeMaker providing Build.PL based distribution building.
https://github.com/ntp-project/ntp/archive/refs/tags/NTP_4.2.8p16.tar.gz	self	ntp	0	48.5	35	40	75	70	45	4	320	12	C	NTP License	2023-05	https://www.ntp.org/	Reference implementation of Network Time Protocol (NTP) daemon and tools for precise system clock synchronization.	0.85
https://github.com/ntp-project/ntp/archive/refs/tags/NTP_4.2.8p16.tar.gz	alternative	chrony	1	75	55	85	85	90	75	1	850	25	C	GPL-2.0	2024-06	https://chrony.tuxfamily.org/	Modern NTP client/server focused on accuracy and resilience under variable network conditions.
http://openvswitch.org/releases/openvswitch-2.12.0.tar.gz	self	Open vSwitch	0	80.4	78	85	82	88	75	3	4200	210	C	Apache-2.0	2024-05	https://www.openvswitch.org/	Production-quality multilayer virtual switch supporting OpenFlow and SDN use cases in virtualized environments.	0.25
https://github.com/prompt-toolkit/python-prompt-toolkit/archive/refs/tags/3.0.8.tar.gz	self	prompt_toolkit	0	87.8	88	95	90	85	80	0	8500	45	Python	BSD-3-Clause	2024-01	https://github.com/prompt-toolkit/python-prompt-toolkit	Python library for building powerful interactive command lines and prompts.	0.05
http://www.squid-cache.org/Versions/v6/squid-6.6.tar.xz	self	Squid	0	73.4	72	65	85	80	70	4	1800	210	C++	GPL-2.0	2024-04	http://www.squid-cache.org/	Caching proxy server for HTTP/HTTPS/FTP with ACLs, authentication and logging.	0.35
http://www.squid-cache.org/Versions/v6/squid-6.6.tar.xz	alternative	Varnish Cache	1	77.5	68	82	78	85	82	2	1250	95	C	BSD-2-Clause	2024-03	https://varnish-cache.org/	High-performance HTTP reverse proxy and cache daemon.
http://www.squid-cache.org/Versions/v6/squid-6.6.tar.xz	alternative	Apache Traffic Server	2	67.8	55	75	72	78	68	3	920	140	C++	Apache-2.0	2024-02	https://trafficserver.apache.org/	Modular HTTP proxy and caching server with plugin API.
https://rubygems.org/downloads/aws-sdk-s3-1.19.0.gem	self	aws-sdk-s3	0	85.7	82	95	90	88	78	0		120	Ruby	Apache-2.0	2024-09	https://rubygems.org/gems/aws-sdk-s3	Official AWS SDK for Ruby providing client for Amazon S3 storage service	0.1
https://github.com/stevegrubb/libcap-ng/archive/refs/tags/v0.7.10.tar.gz	self	libcap-ng	0	64.8	38	95	65	55	70	0	92	3	C	LGPL-2.1		https://github.com/stevegrubb/libcap-ng	POSIX capability library for Linux to manage file and process capabilities	0.9
https://github.com/docker/docker-py/releases/download/6.0.0/docker-6.0.0.tar.gz	self	docker	0	83.4	82	95	90	85	70	0	6700	180	Python	Apache-2.0	2023-02	https://github.com/docker/docker-py	Official low-level Python client for the Docker Engine API.	0.15
https://git.kernel.org/pub/scm/libs/python/python-linux-procfs/python-linux-procfs.git/snapshot/python-linux-procfs-0.7.0.tar.gz	self	python-linux-procfs	0	49.5	22	95	65	40	30	0	12	1	Python	GPL-2.0		https://git.kernel.org/pub/scm/libs/python/python-linux-procfs/python-linux-procfs.git/	Python library for parsing and accessing Linux /proc filesystem data structures.	0.25
https://rubygems.org/downloads/google-logging-utils-0.2.0.gem	self	google-logging-utils	0	62.5	35	95	70	65	60	0		2	Ruby	Apache-2.0	2023-11	https://rubygems.org/gems/google-logging-utils	Utilities for structured logging to Google Cloud Logging from Ruby apps.	0.15
https://rubygems.org/downloads/google-logging-utils-0.2.0.gem	alternative	google-cloud-logging	1	86.6	82	95	85	90	78	0	120	18	Ruby	Apache-2.0	2024-05	https://rubygems.org/gems/google-cloud-logging	Official client library for Google Cloud Logging in Ruby.
https://rubygems.org/downloads/mime-types-3.7.0.gem	self	mime-types	0	78.5	65	95	85	80	75	0	420	12	Ruby	MIT	2024-01	https://github.com/mime-types/ruby-mime-types	Registry for Internet MIME media type definitions	0.05
https://rubygems.org/downloads/mime-types-3.7.0.gem	alternative	marcel	1	82.3	62	95	90	85	88	0	380	5	Ruby	MIT	2024-05	https://github.com/rails/marcel	MIME type detection and registry for Ruby
https://rubygems.org/downloads/mime-types-3.7.0.gem	alternative	mini_mime	2	71.5	35	95	80	70	90	0	95	2	Ruby	MIT	2023-11	https://github.com/discourse/mini_mime	Lightweight MIME type lookup library
https://github.com/perl5-dbi/dbi/archive/refs/tags/1.641.tar.gz	self	DBI	0	67.5	38	95	85	70	65	0	62	4	Perl	Artistic/GPL	2020-10	https://github.com/perl5-dbi/dbi	Database independent interface for Perl	0.05
https://github.com/twisted/constantly/archive/refs/tags/23.10.4.tar.gz	self	constantly	0	62.8	28	95	85	70	65	0	42	4	Python	MIT	2023-10	https://github.com/twisted/constantly	Symbolic constants in Python, used primarily by Twisted.	0.05
https://ftp.funet.fi/pub/gnu/ftp.gnu.org/gnu/emacs/emacs-30.2.tar.xz	self	Emacs	0	82.4	82	91	78	95	74	2	4200	310	C, Emacs Lisp	GPL-3.0-or-later	2025-01	https://www.gnu.org/software/emacs/	Extensible, customizable text editor featuring Emacs Lisp scripting for editing, development and automation.	0.05
https://github.com/influxdata/influxdb/archive/refs/tags/v3.9.2.tar.gz	self	InfluxDB	0	85.4	85	90	88	92	78	2	29000	420	Go	MIT	2024-09	https://www.influxdata.com/products/influxdb/	Open-source time-series database for high-ingest metrics, events and real-time analytics.	0.1
https://github.com/influxdata/influxdb/archive/refs/tags/v3.9.2.tar.gz	alternative	VictoriaMetrics	1	87.3	78	93	95	90	85	1	12500	180	Go	Apache-2.0	2024-10	https://github.com/VictoriaMetrics/VictoriaMetrics	Fast, cost-efficient time-series database with native InfluxDB line protocol and API compatibility.
https://github.com/Masterminds/glide/archive/refs/tags/v0.13.3.tar.gz	self	glide	0	47	40	90	30	20	10	0	8200	0	Go	MIT	2017-10	https://github.com/Masterminds/glide	Vendor package management tool for Go projects (deprecated).	0.05
http://sg.danny.cz/scsi/lsscsi-0.32.tar.xz	self	lsscsi	0	55.5	25	90	70	60	40	0		0	C	GPL-2.0-or-later	2021-07	http://sg.danny.cz/scsi/	CLI tool to list SCSI devices, hosts and their attributes on Linux.	0.05
https://github.com/lsh123/xmlsec/releases/download/1.2.37/xmlsec1-1.2.37.tar.gz	self	xmlsec	0	70.8	65	75	80	70	68	2	420	28	C	MIT	2024-01	https://github.com/lsh123/xmlsec	C library providing XML digital signatures, encryption and related security standards	0.95
https://vmware.github.io/photongrub2-theme-5.0.tar.xz	self	photongrub2-theme	0	80		90	70			0						https://vmware.github.io/photon/	GRUB2 bootloader theme assets for VMware Photon OS	0.1
https://github.com/DBD-SQLite/DBD-SQLite/archive/refs/tags/1.72.tar.gz	self	DBD-SQLite	0	72.5	45	95	85	80	75	0	42	8	Perl	Perl	2024-03	https://github.com/DBD-SQLite/DBD-SQLite	Perl DBI driver for SQLite, enabling SQL database access from Perl scripts and applications.	0.1
https://github.com/libffi/libffi/archive/refs/tags/v3.4.2.tar.gz	self	libffi	0	84.5	85	95	90	70	75	0	2800	25	C	MIT	2021-11	https://sourceware.org/libffi/	Portable Foreign Function Interface library for calling functions at runtime across architectures.	0.05
http://ftp.funet.fi/pub/gnu/ftp.gnu.org/gnu/findutils/findutils-4.9.0.tar.xz	self	findutils	0	82.5	75	95	90	85	70	0		12	C	GPL-3.0-or-later	2022-11	https://www.gnu.org/software/findutils/	GNU collection of file-search utilities (find, xargs, locate/updatedb)	0.1
http://ftp.funet.fi/pub/gnu/ftp.gnu.org/gnu/findutils/findutils-4.9.0.tar.xz	alternative	fd	1	91	95	95	85	92	80	0	33000	45	Rust	Apache-2.0 OR MIT	2024-05	https://github.com/sharkdp/fd	Modern, fast find replacement with sensible defaults and colored output
https://github.com/iovisor/bcc/archive/refs/tags/v0.28.0.tar.gz	self	bcc	0	76.5	85	80	75	70	65	2	19000	180	Python, C	Apache-2.0	2023-10	https://github.com/iovisor/bcc	Toolkit for creating efficient kernel tracing and manipulation programs using eBPF on Linux.	0.35
https://github.com/noxxi/p5-io-socket-ssl/archive/refs/tags/2.073.tar.gz	self	IO-Socket-SSL	0	68.5	35	95	85	70	60	0	42	8	Perl	Artistic-2.0	2022-03	https://github.com/noxxi/p5-io-socket-ssl	Perl module providing transparent SSL/TLS support for IO::Socket::INET sockets.	0.9
https://github.com/libffi/libffi/archive/refs/tags/v3.2.1.tar.gz	self	libffi	0	86	85	95	90	80	75	0	2900	25	C	MIT	2022-10	https://sourceware.org/libffi/	Portable Foreign Function Interface library allowing code written in one language to call functions written in another.	0.1
https://github.com/ivmai/libatomic_ops/archive/refs/tags/v7.6.14.tar.gz	self	libatomic_ops	0	66.5	42	95	75	65	70	0	210	4	C	GPL-2.0	2023-05	https://github.com/ivmai/libatomic_ops	Portable C library providing atomic memory operations for lock-free data structures and multithreaded code.	0.05
https://github.com/apache/tomcat/archive/refs/tags/8.5.100.tar.gz	self	Apache Tomcat	0	83.5	85	75	95	90	80	4	7200	180	Java	Apache-2.0	2024-03	https://tomcat.apache.org/	Open-source Java servlet container and web server implementing Jakarta EE specs.	0.25
https://github.com/apache/tomcat/archive/refs/tags/8.5.100.tar.gz	alternative	Eclipse Jetty	1	83.8	78	85	92	88	82	2	3800	95	Java	Apache-2.0 / EPL-2.0	2024-05	https://eclipse.dev/jetty/	Lightweight, embeddable Java servlet container and HTTP server.
https://github.com/raspberrypi/linux/archive/rpi-linux-5.10.4.2021.01.07.tar.gz	self	raspberrypi/linux	0	76.5	82	95	70	60	65	0	10500	420	C	GPL-2.0	2021-01	https://github.com/raspberrypi/linux	Linux kernel source with Raspberry Pi-specific drivers, configs and patches.	0.1
https://github.com/Reference-LAPACK/lapack/archive/refs/tags/v3.9.0.tar.gz	self	lapack	0	73.5	55	95	80	75	70	0	1480	12	Fortran	BSD-3-Clause	2019-11	https://github.com/Reference-LAPACK/lapack	LAPACK provides routines for solving linear equations, least-squares problems, eigenvalue problems and singular value problems.	0
https://github.com/llvm/llvm-project/releases/download/llvmorg-15.0.7/clang-15.0.7.src.tar.xz	self	clang	0	90.1	92	85	95	90	88	4	18000	1200	C++	Apache-2.0 with LLVM Exceptions	2023-01	https://clang.llvm.org	LLVM-based C, C++ and Objective-C compiler frontend and toolchain.	0.1
https://github.com/llvm/llvm-project/releases/download/llvmorg-15.0.7/clang-15.0.7.src.tar.xz	alternative	gcc	1	83.8	85	78	92	88	82	6	8500	650	C	GPL-3.0	2024-05	https://gcc.gnu.org	GNU Compiler Collection for C, C++, Fortran and other languages.
https://invisible-island.net/archives/dialog/dialog-1.3-20260107.tgz	self	dialog	0	75.5	55	90	85	80	75	0		5	C	LGPL-2.1	2026-01	https://invisible-island.net/dialog/	Creates text-based dialog boxes (menus, checklists, input) from shell scripts using ncurses.	0.1
https://github.com/google/snappy/archive/refs/tags/1.1.7.tar.gz	self	snappy	0	83.4	82	95	88	65	78	0	5900	15	C++	BSD-3-Clause	2021-07	https://github.com/google/snappy	Google's fast compression/decompression library optimized for speed over ratio.	0.1
https://github.com/google/snappy/archive/refs/tags/1.1.7.tar.gz	alternative	lz4	1	87.5	90	95	85	80	75	0	9700	45	C	BSD-2-Clause	2024-03	https://github.com/lz4/lz4	Extremely fast lossless compression algorithm focused on speed.
http://www.freedesktop.org/wiki/Software/dbus	self	dbus	0	74.4	68	82	85	75	70	2	420	35	C	GPL-2.0-or-later OR AFL-2.1		https://www.freedesktop.org/wiki/Software/dbus/	Message bus system providing simple IPC for applications on Linux desktops and embedded systems.	0.15
https://github.com/fribidi/fribidi/archive/refs/tags/v1.0.16.tar.gz	self	fribidi	0	71.5	45	95	80	75	85	0	180	4	C	LGPL-2.1	2024-05	https://github.com/fribidi/fribidi	C library implementing the Unicode Bidirectional Algorithm for RTL/LTR text handling.	0.05
https://github.com/sctp/lksctp-tools/archive/refs/tags/v1.0.19.tar.gz	self	lksctp-tools	0	71.5	45	95	70	65	80	0	180	4	C	GPL-2.0	2023-03	https://github.com/sctp/lksctp-tools	User-space tools and library for Linux kernel SCTP (Stream Control Transmission Protocol) support.	0.15
https://github.com/effigies/looseversion/archive/refs/tags/1.3.0.tar.gz	self	looseversion	0	68.8	28	95	85	65	80	0	48	3	Python	PSF-2.0	2023-10	https://github.com/effigies/looseversion	Backport of distutils.version.LooseVersion for flexible, non-PEP440 version comparisons in Python.	0.05
https://github.com/effigies/looseversion/archive/refs/tags/1.3.0.tar.gz	alternative	packaging	1	86.4	92	92	75	95	70	0	780	45	Python	Apache-2.0 OR BSD-2-Clause	2024-03	https://github.com/pypa/packaging	Core utilities for Python packaging including version parsing and comparison.
https://cpan.metacpan.org/authors/id/T/TO/TODDR/IPC-Run-20231003.0.tar.gz	self	IPC-Run	0	65.5	35	95	70	80	65	0	18	4	Perl	Artistic-2.0	2023-10	https://metacpan.org/pod/IPC::Run	Run and interact with child processes via pipes, PTYs and timeouts in Perl.	0.1
https://github.com/util-linux/util-linux/archive/refs/tags/v2.40.tar.gz	self	util-linux	0	78.5	75	85	90	80	70	3	1200	120	C	GPL-2.0	2024-04	https://github.com/util-linux/util-linux	Collection of Linux system utilities (mount, fsck, blkid, etc.)	0.1
https://github.com/util-linux/util-linux/archive/refs/tags/v2.40.tar.gz	alternative	busybox	1	84.8	88	88	85	75	78	2	3800	95	C	GPL-2.0	2024-05	https://busybox.net/	Single-binary Linux utilities suite providing core system tools
https://github.com/util-linux/util-linux/archive/refs/tags/v2.40.tar.gz	alternative	toybox	2	77.3	65	95	70	65	82	0	950	40	C	0BSD	2024-03	http://landley.net/toybox/	Minimalist BSD-licensed Linux command-line utilities
https://github.com/fdupoux/fsarchiver/releases/download/0.8.6/fsarchiver-0.8.6.tar.gz	self	fsarchiver	0	65.5	45	95	70	60	55	0	140	3	C	GPL-2.0	2020-12	https://github.com/fdupoux/fsarchiver	Linux CLI tool to create/restore archives of filesystems while preserving extended attributes, ACLs and SELinux contexts.	0.1
https://github.com/vmware/photonos-netmgr/archive/refs/tags/v1.2.0.tar.gz	self	photonos-netmgr	0	51.5	25	95	60	40	30	0	12	0	C	Apache-2.0	2021-03	https://github.com/vmware/photonos-netmgr	Network configuration manager daemon for VMware Photon OS, handling interfaces, DHCP, and connectivity.	0.15
https://github.com/openjdk/jdk8u/archive/refs/tags/jdk8u402-ga.tar.gz	self	OpenJDK 8u	0	76.4	72	65	95	88	78	12	2100	180	Java	GPL-2.0-with-classpath-exception	2024-01	https://openjdk.org/projects/jdk8u	OpenJDK 8 update release providing Java SE 8 runtime and development tools.	0.1
https://github.com/openjdk/jdk8u/archive/refs/tags/jdk8u402-ga.tar.gz	alternative	Amazon Corretto 8	1	84	82	80	94	90	82	7	3200	65	Java	GPL-2.0-with-classpath-exception	2024-07	https://aws.amazon.com/corretto	Free, multiplatform OpenJDK 8 distribution with performance patches.
https://github.com/openjdk/jdk8u/archive/refs/tags/jdk8u402-ga.tar.gz	alternative	Eclipse Temurin	2	80.1	68	78	96	92	85	8	850	95	Java	GPL-2.0-with-classpath-exception	2024-07	https://adoptium.net/temurin	Production-ready OpenJDK 8 binaries with long-term support.
https://github.com/facebook/zstd/releases/download/v1.5.5/zstd-1.5.5.tar.gz	self	zstd	0	87.4	92	85	90	88	82	1	22000	85	C	BSD-3-Clause OR GPL-2.0	2023-04	https://github.com/facebook/zstd	Fast real-time lossless compression library offering high ratios and speeds, developed by Facebook.	0.15
https://github.com/facebook/zstd/releases/download/v1.5.5/zstd-1.5.5.tar.gz	alternative	lz4	1	85.8	78	95	88	80	85	0	9500	45	C	BSD-2-Clause	2024-03	https://github.com/lz4/lz4	Extremely fast lossless compression library focused on speed over ratio.
https://github.com/facebook/zstd/releases/download/v1.5.5/zstd-1.5.5.tar.gz	alternative	brotli	2	83	82	92	75	78	78	0	13000	60	C	MIT	2023-08	https://github.com/google/brotli	Google's lossless compression library optimized for web and static content.
https://github.com/nodejs/http-parser/archive/refs/tags/v2.9.4.tar.gz	self	http-parser	0	61.4	72	88	65	35	25	0	6100	4	C	MIT	2020-07	https://github.com/nodejs/http-parser	HTTP request/response message parser written in C, used by Node.js and other projects.	0.35
https://github.com/nodejs/http-parser/archive/refs/tags/v2.9.4.tar.gz	alternative	llhttp	1	79.2	68	92	85	80	70	0	1300	12	C	MIT	2024-05	https://github.com/nodejs/llhttp	Fast, maintainable HTTP/1.1 parser written in TypeScript that emits C code; direct successor to http-parser.
https://github.com/nodejs/http-parser/archive/refs/tags/v2.9.4.tar.gz	alternative	picohttpparser	2	65.2	55	90	60	45	55	0	850	3	C	MIT	2023-01	https://github.com/h2o/picohttpparser	Minimal, high-performance HTTP/1.0 and 1.1 parser implemented in C.
https://github.com/SELinuxProject/setools/releases/download/4.4.0/setools-4.4.0.tar.bz2	self	setools	0	64.8	42	95	70	65	55	0	118	8	Python	GPL-2.0	2021-11	https://github.com/SELinuxProject/setools	Collection of Python tools and libraries for analyzing and querying SELinux policies.	0.95
https://github.com/NLnetLabs/unbound/archive/refs/tags/release-1.21.0.tar.gz	self	unbound	0	83.8	82	88	85	90	78	2	3200	85	C	BSD-3-Clause	2024-08	https://nlnetlabs.nl/projects/unbound/	Validating, recursive, caching DNS resolver with DNSSEC support.	0.9
https://github.com/NLnetLabs/unbound/archive/refs/tags/release-1.21.0.tar.gz	alternative	bind9	1	78.8	75	78	88	92	70	4	450	120	C	MPL-2.0	2024-07	https://www.isc.org/bind/	Full-featured recursive and authoritative DNS server daemon.
https://github.com/NLnetLabs/unbound/archive/refs/tags/release-1.21.0.tar.gz	alternative	pdns-recursor	2	76.3	68	82	80	85	72	3	1200	95	C++	GPL-2.0	2024-06	https://www.powerdns.com/recursor.html	High-performance recursive DNS resolver daemon.
https://github.com/PyCQA/pyflakes/archive/refs/tags/3.4.0.tar.gz	self	pyflakes	0	76.5	65	95	85	75	70	0	1300	25	Python	MIT	2024-01	https://github.com/PyCQA/pyflakes	Simple Python source code checker for errors like unused imports and undefined names.	0.15
https://github.com/PyCQA/pyflakes/archive/refs/tags/3.4.0.tar.gz	alternative	ruff	1	92.8	95	95	90	95	85	0	25000	180	Python	MIT	2024-09	https://github.com/astral-sh/ruff	Extremely fast Python linter that implements all Pyflakes rules plus more.
https://github.com/PyCQA/pyflakes/archive/refs/tags/3.4.0.tar.gz	alternative	pylint	2	80.5	80	90	75	85	65	0	5200	95	Python	GPL-2.0	2024-08	https://github.com/pylint-dev/pylint	Comprehensive Python static checker covering Pyflakes-style errors plus additional checks.
https://github.com/paramiko/paramiko/archive/refs/tags/2.7.2.tar.gz	self	paramiko	0	80.5	85	75	90	80	70	2	8500	45	Python	LGPL-2.1	2023-09	https://github.com/paramiko/paramiko	Native Python SSHv2 protocol library providing client and server implementations.	0.4
https://rubygems.org/downloads/webrick-1.7.0.gem	self	webrick	0	76.5	65	90	85	70	75	0	420	12	Ruby	BSD-2-Clause	2021-10	https://github.com/ruby/webrick	HTTP server toolkit for Ruby, used for simple web serving and Rack apps.	0.25
https://rubygems.org/downloads/webrick-1.7.0.gem	alternative	puma	1	89	95	85	90	95	80	1	7500	45	Ruby	BSD-3-Clause	2024-05	https://github.com/puma/puma	Fast, concurrent Ruby web server for Rack applications.
https://github.com/eulerto/wal2json/archive/refs/tags/wal2json_2.6.tar.gz	self	wal2json	0	81.4	72	95	85	80	78	0	920	12	C	BSD-3-Clause	2024-05	https://github.com/eulerto/wal2json	PostgreSQL extension outputting logical decoding changes as JSON.	0.15
https://github.com/esnet/iperf/archive/refs/tags/3.17.1.tar.gz	self	iperf	0	86.5	85	95	90	85	80	0	6200	45	C	BSD-3-Clause	2024-06	https://github.com/esnet/iperf	Network bandwidth measurement tool supporting TCP, UDP and SCTP throughput testing via CLI.	0.1
https://github.com/esnet/iperf/archive/refs/tags/3.17.1.tar.gz	alternative	netperf	1	71.8	55	92	75	60	70	0	480	12	C	BSD-3-Clause	2023-12	https://github.com/HewlettPackard/netperf	Network performance benchmarking tool focused on throughput and latency over TCP/UDP.
https://github.com/openjdk/jdk8u/archive/refs/tags/jdk8u482-ga.tar.gz	self	OpenJDK 8	0	75.5	65	70	95	90	75	12	1200	180	Java	GPL-2.0-with-classpath-exception	2024-10	https://openjdk.org/projects/jdk8u	OpenJDK 8u source release providing the Java SE 8 reference implementation (JDK/JRE).	0.2
https://github.com/openjdk/jdk8u/archive/refs/tags/jdk8u482-ga.tar.gz	alternative	Eclipse Temurin 8	1	85.8	82	82	98	92	85	8	950	95	Java	GPL-2.0-with-classpath-exception	2024-10	https://adoptium.net/temurin/releases/?version=8	Widely used OpenJDK 8 binary distribution from the Adoptium project.
https://github.com/openjdk/jdk8u/archive/refs/tags/jdk8u482-ga.tar.gz	alternative	Amazon Corretto 8	2	84.1	78	85	96	88	80	7	2100	45	Java	GPL-2.0-with-classpath-exception	2024-10	https://aws.amazon.com/corretto/	Free, production-ready OpenJDK 8 distribution with long-term support from Amazon.
https://github.com/openjdk/jdk8u/archive/refs/tags/jdk8u482-ga.tar.gz	alternative	Azul Zulu 8	3	76	55	88	94	85	70	6	420	30	Java	GPL-2.0-with-classpath-exception	2024-10	https://www.azul.com/downloads/?version=java-8-lts	OpenJDK 8 build from Azul with optional commercial support and TCK certification.
https://rubygems.org/downloads/jmespath-1.6.1.gem	self	jmespath	0	68.5	35	95	85	70	80	0	58	2	Ruby	Apache-2.0	2022-12	https://rubygems.org/gems/jmespath	Ruby implementation of JMESPath, a query language for JSON	0.15
https://ftp.ntpsec.org/pub/releases/ntpsec-1.1.8.tar.gz	self	ntpsec	0	79	65	95	85	80	70	0		12	C	BSD-2-Clause	2023-05	https://www.ntpsec.org/	Hardened, security-focused NTP daemon and utilities for precise time synchronization.	0.9
https://ftp.ntpsec.org/pub/releases/ntpsec-1.1.8.tar.gz	alternative	chrony	1	88.4	88	90	90	92	82	1	850	45	C	GPL-2.0	2024-06	https://chrony.tuxfamily.org/	Lightweight, accurate NTP client/server daemon with robust security features.
https://ftp.ntpsec.org/pub/releases/ntpsec-1.1.8.tar.gz	alternative	openntpd	2	72.1	55	92	75	70	65	0	320	8	C	ISC	2023-08	https://www.openntpd.org/	Minimalist, privilege-separated NTP daemon focused on simplicity and security.
https://rubygems.org/downloads/fluent-plugin-systemd-1.0.1.gem	self	fluent-plugin-systemd	0	66.5	35	95	80	60	75	0	48	2	Ruby	Apache-2.0	2020-03	https://github.com/fluent-plugins-nursery/fluent-plugin-systemd	Fluentd input plugin to read logs from the systemd journal	0.25
